Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/08/2020 	_x86_64_	(8 CPU)

02:20:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:21:01 PM    3   10.39    0.00   16.49   51.25    0.00    5.02    0.00    0.00    0.00   16.85
02:21:01 PM    4   11.43    0.00   16.43   45.71    0.00   20.71    0.00    0.00    0.00    5.71
02:21:01 PM    5   10.25    0.00   17.67   40.64    0.00   18.02    0.00    0.00    0.00   13.43
02:21:01 PM    6   11.15    0.00   17.63   51.44    0.00   10.07    0.00    0.00    0.00    9.71
02:21:01 PM    7    8.93    0.00   18.93   47.50    0.00    4.29    0.00    0.00    0.00   20.36

02:21:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:21:04 PM  all   11.95    0.00   18.13   47.81    0.00   10.97    0.00    0.00    0.00   11.15
02:21:04 PM    0   13.17    0.00   21.71   47.33    0.00    6.76    0.00    0.00    0.00   11.03
02:21:04 PM    1   12.90    0.00   18.64   44.09    0.00    6.45    0.00    0.00    0.00   17.92
02:21:04 PM    2    9.93    0.00   15.81   44.85    0.00   19.85    0.00    0.00    0.00    9.56
02:21:04 PM    3   11.76    0.00   17.65   55.15    0.00    4.04    0.00    0.00    0.00   11.40
02:21:04 PM    4   13.68    0.00   17.19   48.42    0.00   18.60    0.00    0.00    0.00    2.11
02:21:04 PM    5   10.80    0.00   19.51   40.77    0.00   17.77    0.00    0.00    0.00   11.15
02:21:04 PM    6   12.27    0.00   18.77   45.85    0.00    9.75    0.00    0.00    0.00   13.36
02:21:04 PM    7   11.43    0.00   15.36   56.43    0.00    4.64    0.00    0.00    0.00   12.14

02:21:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:21:07 PM  all   15.64    0.00   20.63   37.70    0.00   12.57    0.00    0.00    0.00   13.46
02:21:07 PM    0   16.97    0.00   23.83   39.35    0.00    7.58    0.00    0.00    0.00   12.27
02:21:07 PM    1   16.07    0.00   23.21   38.93    0.00    6.43    0.00    0.00    0.00   15.36
02:21:07 PM    2   13.26    0.00   20.43   31.90    0.00   20.79    0.00    0.00    0.00   13.62
02:21:07 PM    3   19.71    0.00   19.00   39.78    0.00    4.66    0.00    0.00    0.00   16.85
02:21:07 PM    4   16.31    0.00   15.96   37.23    0.00   23.76    0.00    0.00    0.00    6.74
02:21:07 PM    5   11.35    0.00   20.21   40.78    0.00   19.50    0.00    0.00    0.00    8.16
02:21:07 PM    6   18.21    0.00   17.86   40.71    0.00   11.07    0.00    0.00    0.00   12.14
02:21:07 PM    7   13.33    0.00   24.56   32.63    0.00    6.67    0.00    0.00    0.00   22.81

02:21:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:21:10 PM  all   10.87    0.00   19.26   46.43    0.00   11.50    0.00    0.00    0.00   11.94
02:21:10 PM    0    9.75    0.00   24.19   49.10    0.00    6.86    0.00    0.00    0.00   10.11
02:21:10 PM    1   10.51    0.00   20.65   46.38    0.00    5.43    0.00    0.00    0.00   17.03
02:21:10 PM    2    8.79    0.00   16.48   42.86    0.00   20.88    0.00    0.00    0.00   10.99
02:21:10 PM    3   11.23    0.00   17.03   52.17    0.00    5.07    0.00    0.00    0.00   14.49
02:21:10 PM    4   12.86    0.00   17.86   46.07    0.00   19.29    0.00    0.00    0.00    3.93
02:21:10 PM    5   11.31    0.00   17.67   45.58    0.00   18.02    0.00    0.00    0.00    7.42
02:21:10 PM    6   13.00    0.00   19.86   47.29    0.00   10.47    0.00    0.00    0.00    9.39
02:21:10 PM    7    9.12    0.00   20.70   42.11    0.00    5.96    0.00    0.00    0.00   22.11

02:21:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:21:13 PM  all   11.51    0.00   18.37   46.19    0.00   11.56    0.00    0.00    0.00   12.37
02:21:13 PM    0   13.55    0.00   19.41   52.01    0.00    5.49    0.00    0.00    0.00    9.52
02:21:13 PM    1   11.39    0.00   18.15   48.04    0.00    4.98    0.00    0.00    0.00   17.44
02:21:13 PM    2    8.86    0.00   17.34   39.85    0.00   21.40    0.00    0.00    0.00   12.55
02:21:13 PM    3   11.07    0.00   16.79   50.71    0.00    5.00    0.00    0.00    0.00   16.43
02:21:13 PM    4   11.31    0.00   15.55   48.06    0.00   20.85    0.00    0.00    0.00    4.24
02:21:13 PM    5   10.28    0.00   17.73   43.62    0.00   18.79    0.00    0.00    0.00    9.57
02:21:13 PM    6   14.59    0.00   18.86   48.40    0.00    9.61    0.00    0.00    0.00    8.54
02:21:13 PM    7   11.54    0.00   23.08   38.46    0.00    6.29    0.00    0.00    0.00   20.63

02:21:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:21:16 PM  all   20.35    0.00   23.79   35.07    0.00   11.76    0.00    0.00    0.00    9.03
02:21:16 PM    0   31.58    0.00   25.26   23.51    0.00    7.72    0.00    0.00    0.00   11.93
02:21:16 PM    1   25.26    0.00   24.21   34.74    0.00    6.32    0.00    0.00    0.00    9.47
02:21:16 PM    2   15.47    0.00   20.86   27.70    0.00   21.58    0.00    0.00    0.00   14.39
02:21:16 PM    3   25.53    0.00   25.53   31.91    0.00    4.61    0.00    0.00    0.00   12.41
02:21:16 PM    4   20.56    0.00   22.30   36.59    0.00   18.82    0.00    0.00    0.00    1.74
02:21:16 PM    5   11.89    0.00   23.78   40.91    0.00   19.23    0.00    0.00    0.00    4.20
02:21:16 PM    6   18.44    0.00   23.05   40.07    0.00   10.99    0.00    0.00    0.00    7.45
02:21:16 PM    7   14.03    0.00   25.54   45.68    0.00    4.68    0.00    0.00    0.00   10.07

02:21:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:21:19 PM  all   25.58    0.00   22.91   32.33    0.00   11.87    0.00    0.00    0.00    7.31
