procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 0  0      0 214260768  37624 5778372    0    0   142   541 1774 16253  2  1 98  0  0 2020-02-15 18:00:16
 0  0      0 214260416  37624 5778392    0    0   108   551 1456 15543  0  1 99  0  0 2020-02-15 18:00:19
 0  0      0 214259712  37624 5778428    0    0    61   325 1515 15996  0  0 99  0  0 2020-02-15 18:00:22
 1 15      0 214072640  26696 5774356    0    0  2367   671 2555 17522  1  1 97  0  0 2020-02-15 18:00:25
 1  0      0 214257952  37624 5778620    0    0  4901   335 3074 19774  1  1 97  1  0 2020-02-15 18:00:28
 3  0      0 214265728  37624 5778600    0    0  3610  5152 4841 20096  0  1 98  0  0 2020-02-15 18:00:31
 1  0      0 214263104  37624 5778636    0    0  4012  5299 7174 20748  1  1 98  0  0 2020-02-15 18:00:34
 1  0      0 214266240  37624 5778516    0    0   225  1208 3577 19467  2  1 97  0  0 2020-02-15 18:00:37
 0  0      0 214262544  37624 5779024    0    0   115   388 1566 15723  0  1 99  0  0 2020-02-15 18:00:40
 1  0      0 214266064  37624 5779080    0    0    56   281 1271 15784  0  0 99  0  0 2020-02-15 18:00:43
