procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 3 25      0 123027664  37624 3292608    0    0 192965 146533 60760 90124  5 17 47 30  0 2020-02-12 13:01:06
10  6      0 123009408  37624 3292632    0    0 146301 105106 50041 75612  4 12 61 23  0 2020-02-12 13:01:09
 3  0      0 123027552  37624 3292456    0    0 114572 122654 50954 75716  7 14 62 18  0 2020-02-12 13:01:12
21  8      0 123017952  37624 3292464    0    0 123459 119930 48196 73781  5 11 65 18  0 2020-02-12 13:01:15
12 13      0 123002072  37624 3292500    0    0 166936 110515 55966 84078  5 14 61 20  0 2020-02-12 13:01:18
 6 10      0 123006408  37624 3291836    0    0 141664 114517 54237 83805  7 14 55 23  0 2020-02-12 13:01:21
 5 13      0 122998112  37624 3292520    0    0 75379 107874 46390 70134  3 10 70 17  0 2020-02-12 13:01:24
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 8 18      0 123004240  37624 3292556    0    0 172439 89982 50919 80682  4 12 60 24  0 2020-02-12 13:01:27
10 21      0 122996784  37624 3292608    0    0 142981 145136 56986 86284  7 15 53 24  0 2020-02-12 13:01:30
 3 17      0 123008000  37624 3292824    0    0 148883 107089 52525 79354  4 12 61 23  0 2020-02-12 13:01:33
 6 10      0 122982616  37624 3293084    0    0 115822 112630 52896 79966  5 12 61 22  0 2020-02-12 13:01:36
24 13      0 122973104  37624 3293088    0    0 124096 107184 53982 79350  4 12 60 24  0 2020-02-12 13:01:39
 5  9      0 122986320  37624 3293092    0    0 146887 115731 59606 90829  7 16 52 25  0 2020-02-12 13:01:42
19 16      0 122977632  37624 3293192    0    0 135172 133301 55051 81280  4 13 62 21  0 2020-02-12 13:01:45
 6  5      0 122983104  37624 3293228    0    0 107956 93065 50125 76647  3 11 69 16  0 2020-02-12 13:01:48
 8 11      0 122984112  37624 3293252    0    0 126962 97563 48578 76292  7 12 61 20  0 2020-02-12 13:01:51
 5  3      0 122988928  37624 3293316    0    0 149346 115867 54888 80836  4 13 59 23  0 2020-02-12 13:01:54
 9 17      0 122990592  37624 3293504    0    0 121992 117476 51597 78959  3 11 64 22  0 2020-02-12 13:01:57
11  4      0 122791016  37624 3293532    0    0 108092 114512 50029 75658  6 13 65 16  0 2020-02-12 13:02:00
