Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/12/2020 	_x86_64_	(32 CPU)

12:56:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:29 PM   22   10.51    0.00   18.84   55.07    0.00    6.16    0.00    0.00    0.00    9.42
12:56:29 PM   23    9.63    0.00   15.19   50.37    0.00   10.74    0.00    0.00    0.00   14.07
12:56:29 PM   24   12.32    0.00   31.16   32.25    0.00    8.70    0.00    0.00    0.00   15.58
12:56:29 PM   25    8.15    0.00   25.56   22.59    0.00   18.89    0.00    0.00    0.00   24.81
12:56:29 PM   26   10.87    0.00   30.43   36.23    0.00    9.78    0.00    0.00    0.00   12.68
12:56:29 PM   27    9.32    0.00   23.66   28.32    0.00    5.02    0.00    0.00    0.00   33.69
12:56:29 PM   28   10.87    0.00   19.20   52.17    0.00    3.26    0.00    0.00    0.00   14.49
12:56:29 PM   29   21.30    0.00   10.47   37.55    0.00    5.42    0.00    0.00    0.00   25.27
12:56:29 PM   30   10.11    0.00   17.60   49.81    0.00   10.11    0.00    0.00    0.00   12.36
12:56:29 PM   31   24.19    0.00   10.83   38.99    0.00    5.05    0.00    0.00    0.00   20.94

12:56:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:32 PM  all    8.24    0.00   15.21   34.34    0.00    7.40    0.00    0.00    0.00   34.80
12:56:32 PM    0   11.76    0.00   16.91   46.32    0.00    4.04    0.00    0.00    0.00   20.96
12:56:32 PM    1    4.84    0.00    6.23   14.88    0.00    0.00    0.00    0.00    0.00   74.05
12:56:32 PM    2    9.09    0.00   21.09   44.73    0.00    0.00    0.00    0.00    0.00   25.09
12:56:32 PM    3    3.81    0.00    8.65   26.99    0.00    0.35    0.00    0.00    0.00   60.21
12:56:32 PM    4   10.74    0.00   13.70   17.04    0.00   42.96    0.00    0.00    0.00   15.56
12:56:32 PM    5    6.91    0.00    9.09   39.27    0.00    3.64    0.00    0.00    0.00   41.09
12:56:32 PM    6   11.27    0.00   16.00   45.45    0.00    3.27    0.00    0.00    0.00   24.00
12:56:32 PM    7    7.34    0.00    9.65   32.43    0.00   14.67    0.00    0.00    0.00   35.91
12:56:32 PM    8    9.85    0.00   18.25   43.80    0.00    6.93    0.00    0.00    0.00   21.17
12:56:32 PM    9    5.09    0.00   10.91   18.55    0.00    2.18    0.00    0.00    0.00   63.27
12:56:32 PM   10    8.70    0.00   17.75   44.93    0.00    6.52    0.00    0.00    0.00   22.10
12:56:32 PM   11    3.58    0.00    9.68   22.94    0.00    3.23    0.00    0.00    0.00   60.57
12:56:32 PM   12   11.31    0.00   40.28    6.71    0.00   10.95    0.00    0.00    0.00   30.74
