procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 2 55      0 123674544  37624 3622608    0    0 237623 140357 48066 77949  6 21 29 44  0 2020-02-12 10:23:40
 2  8      0 124689696  30772 3617924    0    0 203480 98693 41512 69959  6 20 36 39  0 2020-02-12 10:23:43
 0  0      0 124986688  37624 3620384    0    0 12003 10304 7051 28467  4  4 86  5  0 2020-02-12 10:23:46
 0  0      0 124996312  37624 3620356    0    0  2873  4710 3971 16326  0  1 99  0  0 2020-02-12 10:23:49
 4  0      0 124994272  37624 3620556    0    0  2880  5381 3293 16088  1  2 97  0  0 2020-02-12 10:23:52
 0  1      0 124999168  37624 3620504    0    0  3035  3774 3420 16620  3  2 95  0  0 2020-02-12 10:23:55
 0  0      0 124999912  37624 3620576    0    0  2820  2697 2221 14278  0  1 99  0  0 2020-02-12 10:23:58
 1  0      0 124998504  37624 3620644    0    0  2884  1491 1820 14606  0  1 99  0  0 2020-02-12 10:24:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 5  0      0 124933472  37624 3620720    0    0  2908  3344 2877 15524  1  1 98  0  0 2020-02-12 10:24:04
 0  0      0 124993952  37624 3620888    0    0  9602  2613 3882 21008  3  2 92  3  0 2020-02-12 10:24:07
 0  0      0 124995168  37624 3620948    0    0  2872  2455 2326 14873  0  1 99  0  0 2020-02-12 10:24:10
 0  0      0 124982416  37624 3621016    0    0  2938  2293 2539 15156  1  1 98  0  0 2020-02-12 10:24:13
 0  0      0 124980912  37624 3621112    0    0  3281  3265 3563 16846  5  2 94  0  0 2020-02-12 10:24:16
 1  0      0 124980512  37624 3621200    0    0  2858  2560 2434 14607  0  1 99  0  0 2020-02-12 10:24:19
 1  0      0 124979280  37624 3621468    0    0  2913  2737 3365 16378  1  1 98  0  0 2020-02-12 10:24:22
 1 11      0 124783000  30192 3619864    0    0  6459  2472 3440 18423  3  2 94  1  0 2020-02-12 10:24:25
 1  0      0 124971040  37624 3621804    0    0  6139  2489 3044 17368  1  1 96  2  0 2020-02-12 10:24:28
 0  0      0 124974896  37624 3621856    0    0  2909  3025 2778 15644  1  1 99  0  0 2020-02-12 10:24:31
 6  0      0 124900528  37624 3621916    0    0  2916  2272 2549 14882  1  1 97  0  0 2020-02-12 10:24:34
 1  0      0 124976056  37624 3621988    0    0  2952  2563 2624 15816  2  1 96  0  0 2020-02-12 10:24:37
 0  0      0 124977352  37624 3622060    0    0  2868  2476 2285 14924  0  1 99  0  0 2020-02-12 10:24:40
 2  0      0 124978416  37624 3622120    0    0  2865  2114 2146 14658  0  1 99  0  0 2020-02-12 10:24:43
 1  0      0 124971216  37624 3622348    0    0  9628  1485 3163 20269  3  2 92  3  0 2020-02-12 10:24:46
 3  0      0 124965392  37624 3622432    0    0  4078  4984 3964 16186  1  1 97  1  0 2020-02-12 10:24:49
 0  1      0 124960096  37624 3622664    0    0  4812  3450 4052 16834  1  2 97  1  0 2020-02-12 10:24:52
