procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
30  1      0 1068855104  58464 4098840    0    0 392540   357 68125 85590 17  7 65 11  0 2020-02-20 21:38:35
38 10      0 1068913344  58464 4098736    0    0 325729   496 61033 76206 16  6 68 10  0 2020-02-20 21:38:38
31 10      0 1068918272  58464 4098768    0    0 347265   252 66748 80763 16  7 68  9  0 2020-02-20 21:38:41
46 32      0 1068919552  58464 4098800    0    0 344364   323 65963 81645 16  6 66 11  0 2020-02-20 21:38:44
36 49      0 1068897600  58464 4098916    0    0 359335   185 67589 85843 17  7 64 11  0 2020-02-20 21:38:47
23  2      0 1068900544  58464 4099716    0    0 387525   371 68007 82804 17  7 64 12  0 2020-02-20 21:38:50
25  1      0 1068872640  58464 4099028    0    0 391476   387 73305 84930 17  8 63 12  0 2020-02-20 21:38:53
23  2      0 1068825856  58464 4099716    0    0 363300   256 70523 91682 18  8 63 12  0 2020-02-20 21:38:56
39 77      0 1068826496  58464 4099976    0    0 375407   266 72628 90785 17  8 64 11  0 2020-02-20 21:38:59
30  1      0 1068684416  58464 4099968    0    0 278424   405 60875 81931 17  6 71  6  0 2020-02-20 21:39:02
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
39 13      0 1068699072  58464 4100072    0    0 359600   288 69637 86040 18  7 62 13  0 2020-02-20 21:39:05
29 10      0 1068908160  58464 4099984    0    0 346632   936 67034 92652 17  7 66 10  0 2020-02-20 21:39:08
23 28      0 1068912832  58464 4099888    0    0 380359   522 67776 86537 17  7 66 11  0 2020-02-20 21:39:11
23  2      0 1068911744  58464 4099736    0    0 302935   564 56586 72687 16  6 68  9  0 2020-02-20 21:39:14
21  2      0 1068913728  58464 4099780    0    0 357031   344 61581 78849 17  7 65 12  0 2020-02-20 21:39:17
31  5      0 1068912064  58464 4099840    0    0 324452   478 58726 76104 16  6 69  9  0 2020-02-20 21:39:20
29  4      0 1068916224  58464 4099864    0    0 345185   431 66692 80415 16  7 66 11  0 2020-02-20 21:39:23
29 15      0 1068896192  55792 4093044    0    0 394384   264 72904 90286 17  8 61 14  0 2020-02-20 21:39:26
48 101      0 1068900928  58464 4100428    0    0 365505   305 70054 83351 17  7 63 13  0 2020-02-20 21:39:29
26  2      0 1068892416  58464 4100428    0    0 397975   405 66749 84542 17  7 63 13  0 2020-02-20 21:39:32
38 10      0 1068849536  58464 4100332    0    0 348498   194 61436 76265 16  6 68  9  0 2020-02-20 21:39:35
23 69      0 1068907200  58464 4100384    0    0 362735   226 67179 82300 16  7 66 11  0 2020-02-20 21:39:38
37 12      0 1068913408  58464 4100404    0    0 317316   502 63481 74600 16  6 68 10  0 2020-02-20 21:39:41
28  0      0 1068904320  58464 4100336    0    0 312314   639 60340 81771 16  6 68  9  0 2020-02-20 21:39:44
36 52      0 1068908608  58464 4100844    0    0 329943   351 62642 77866 17  6 70  8  0 2020-02-20 21:39:47
38 120      0 1068906944  58464 4100892    0    0 422443   386 71980 86926 17  8 61 15  0 2020-02-20 21:39:50
36  7      0 1068904128  58464 4100940    0    0 348937   369 65783 80872 17  7 66 10  0 2020-02-20 21:39:53
21  6      0 1068898880  56024 4093392    0    0 339098   383 65255 82564 17  7 65 11  0 2020-02-20 21:39:56
34 26      0 1068903232  58464 4101224    0    0 374578   281 66842 83177 17  7 65 11  0 2020-02-20 21:39:59
25  0      0 1068900608  58464 4101820    0    0 399712   485 73048 89735 17  7 65 11  0 2020-02-20 21:40:02
31  1      0 1068847552  58464 4101828    0    0 310207   192 61929 75062 16  6 69  8  0 2020-02-20 21:40:05
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
33 75      0 1068908800  58464 4102220    0    0 329283   328 62904 76949 16  6 68 10  0 2020-02-20 21:40:08
35 60      0 1068910528  58464 4102264    0    0 402343   208 69838 84183 17  8 60 15  0 2020-02-20 21:40:11
35 30      0 1068911552  58464 4102164    0    0 389505   837 67104 83632 17  7 65 11  0 2020-02-20 21:40:14
30 111      0 1068904960  58464 4101024    0    0 363191   209 68876 87685 17  8 65 10  0 2020-02-20 21:40:17
22  2      0 1068905536  58464 4102356    0    0 380084   601 69955 85658 17  7 66 11  0 2020-02-20 21:40:20
26 144      0 1068909696  58464 4102376    0    0 350319   263 67293 80210 17  7 65 11  0 2020-02-20 21:40:23
22  2      0 1068907968  58464 4102408    0    0 345434   387 63239 78036 17  6 66 11  0 2020-02-20 21:40:26
42 17      0 1068904576  52240 4094776    0    0 325823   303 65179 80571 16  6 68  9  0 2020-02-20 21:40:29
33  7      0 1068896512  58464 4103168    0    0 311672   403 56952 74664 16  6 68  9  0 2020-02-20 21:40:32
48 14      0 1068837184  58464 4103176    0    0 384247   419 69912 84649 17  7 65 11  0 2020-02-20 21:40:35
21  2      0 1068911040  58464 4103180    0    0 308924   240 58827 74922 16  6 69  9  0 2020-02-20 21:40:38
23  1      0 1068910592  58464 4103256    0    0 296788   303 54998 69269 16  6 68 10  0 2020-02-20 21:40:41
30  8      0 1068912512  58464 4103400    0    0 262665   303 55225 66153 16  5 72  6  0 2020-02-20 21:40:44
24  2      0 1068904896  58464 4102436    0    0 285231   213 60400 77892 17  6 69  8  0 2020-02-20 21:40:47
24  2      0 1068903040  58464 4103964    0    0 326704   831 62382 75770 16  6 68 10  0 2020-02-20 21:40:50
33 11      0 1068907136  58464 4104128    0    0 359298   630 66002 81166 17  7 65 12  0 2020-02-20 21:40:53
27  1      0 1068910336  58464 4104172    0    0 330001   257 65355 77009 17  7 67 10  0 2020-02-20 21:40:56
21  0      0 1068913600  58464 4104660    0    0 305209   217 59965 74950 16  6 70  8  0 2020-02-20 21:40:59
26  0      0 1068909184  58464 4105080    0    0 323984   391 64453 75660 17  7 67 10  0 2020-02-20 21:41:02
34 85      0 1068840320  58464 4105284    0    0 326710   193 63688 77865 17  6 68  9  0 2020-02-20 21:41:05
22  4      0 1068899648  58464 4105704    0    0 414075   219 71551 92071 17  8 59 16  0 2020-02-20 21:41:08
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
46  7      0 1068951808  58464 4104360    0    0 310788   289 60850 74508 16  6 69  9  0 2020-02-20 21:41:11
39 130      0 1068953408  58464 4106152    0    0 376068   641 72626 84927 17  7 65 12  0 2020-02-20 21:41:14
28 118      0 1068959616  58464 4106232    0    0 352465   206 66091 80037 17  7 67  9  0 2020-02-20 21:41:17
24  2      0 1068955968  58464 4106264    0    0 335076   442 60131 76927 16  6 68  9  0 2020-02-20 21:41:20
21  2      0 1068958720  58464 4106536    0    0 253620   242 53214 65201 16  5 72  7  0 2020-02-20 21:41:23
22  6      0 1068951808  56836 4095584    0    0 389499   813 76596 90786 17  8 60 15  0 2020-02-20 21:41:26
28 104      0 1068949824  58464 4106832    0    0 367575   477 63302 79621 16  7 64 13  0 2020-02-20 21:41:29
36 84      0 1068947840  58464 4106824    0    0 521437   418 72532 80298 17  8 42 33  0 2020-02-20 21:41:32
28 162      0 1068882432  58464 4106760    0    0 522628   285 73469 77889 17  8 44 31  0 2020-02-20 21:41:35
27 212      0 1068960128  58464 4106844    0    0 519009   246 72313 81374 17  8 42 33  0 2020-02-20 21:41:38
21 210      0 1068955776  58464 4106864    0    0 516199   237 77132 78955 17  8 41 35  0 2020-02-20 21:41:41
26 164      0 1068957248  58464 4107076    0    0 522524   311 73785 80421 17  8 40 35  0 2020-02-20 21:41:44
33 234      0 1068953152  55548 4096360    0    0 527893   215 73011 84701 17  9 41 33  0 2020-02-20 21:41:47
32 191      0 1068949760  57848 4107548    0    0 520816   377 73326 81934 17  8 38 36  0 2020-02-20 21:41:50
38 203      0 1068946432  58180 4107404    0    0 519184   227 74994 80960 17  8 39 36  0 2020-02-20 21:41:53
33 202      0 1068949248  58464 4108020    0    0 514965   415 73514 79228 17  8 41 34  0 2020-02-20 21:41:56
31 178      0 1068957696  58464 4108572    0    0 518620   713 75527 81821 17  8 41 34  0 2020-02-20 21:41:59
36 220      0 1068942208  58464 4108760    0    0 519030   615 74228 81787 17  8 39 36  0 2020-02-20 21:42:02
34 236      0 1068863040  58464 4108752    0    0 516885  1030 74558 81189 17  8 39 36  0 2020-02-20 21:42:05
 1  1      0 1073672128  58464 4093744    0    0 60453  1057 37076 117134  2  5 88  5  0 2020-02-20 21:42:08
 1  2      0 1073600064  58464 4094016    0    0  2108   653 10562 25107  1  0 98  0  0 2020-02-20 21:42:11
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 CST
 2  0      0 1073586752  58464 4093916    0    0   490   811 2442 17113  2  0 98  0  0 2020-02-20 21:42:14
 2  0      0 1073587328  58464 4093892    0    0   169   319 1449 16545  1  0 98  0  0 2020-02-20 21:42:17
