Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/08/2020 	_x86_64_	(8 CPU)

10:08:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:09 AM    4   20.94    0.00   28.52   24.91    0.00   25.27    0.00    0.00    0.00    0.36
10:09:09 AM    5   20.65    0.00   38.77   21.01    0.00   18.84    0.00    0.00    0.00    0.72
10:09:09 AM    6   17.67    0.00   24.44   45.11    0.00   12.78    0.00    0.00    0.00    0.00
10:09:09 AM    7   13.57    0.00   21.32   50.00    0.00   15.12    0.00    0.00    0.00    0.00

10:09:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:12 AM  all   15.95    0.00   28.08   40.82    0.00   14.23    0.00    0.00    0.00    0.93
10:09:12 AM    0   15.99    0.00   27.88   45.72    0.00    9.67    0.00    0.00    0.00    0.74
10:09:12 AM    1   10.57    0.00   30.94   43.40    0.00    9.81    0.00    0.00    0.00    5.28
10:09:12 AM    2   16.18    0.00   26.47   44.49    0.00   12.87    0.00    0.00    0.00    0.00
10:09:12 AM    3   13.81    0.00   28.73   49.63    0.00    6.72    0.00    0.00    0.00    1.12
10:09:12 AM    4   19.06    0.00   28.06   24.82    0.00   28.06    0.00    0.00    0.00    0.00
10:09:12 AM    5   21.01    0.00   36.96   23.91    0.00   17.39    0.00    0.00    0.00    0.72
10:09:12 AM    6   16.60    0.00   23.40   46.79    0.00   13.21    0.00    0.00    0.00    0.00
10:09:12 AM    7   13.46    0.00   22.31   48.85    0.00   15.38    0.00    0.00    0.00    0.00

10:09:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:15 AM  all   18.07    0.00   31.22   35.28    0.00   14.10    0.00    0.00    0.00    1.32
10:09:15 AM    0   17.78    0.00   31.48   41.11    0.00    9.26    0.00    0.00    0.00    0.37
10:09:15 AM    1   13.16    0.00   31.58   37.59    0.00   12.78    0.00    0.00    0.00    4.89
10:09:15 AM    2   17.28    0.00   30.15   39.71    0.00   12.50    0.00    0.00    0.00    0.37
10:09:15 AM    3   18.08    0.00   24.72   47.23    0.00    8.86    0.00    0.00    0.00    1.11
10:09:15 AM    4   22.81    0.00   31.23   22.46    0.00   23.51    0.00    0.00    0.00    0.00
10:09:15 AM    5   21.00    0.00   39.15   20.28    0.00   19.22    0.00    0.00    0.00    0.36
10:09:15 AM    6   20.51    0.00   27.84   40.29    0.00   10.26    0.00    0.00    0.00    1.10
10:09:15 AM    7   13.75    0.00   33.09   34.94    0.00   15.99    0.00    0.00    0.00    2.23

10:09:15 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:09:18 AM  all   16.38    0.00   27.86   40.74    0.00   13.86    0.00    0.00    0.00    1.17
10:09:18 AM    0   15.61    0.00   30.11   43.87    0.00   10.04    0.00    0.00    0.00    0.37
