Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/10/2020 	_x86_64_	(8 CPU)

04:18:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:18:56 PM    0   24.28    0.00   25.72   34.42    0.00   13.77    0.00    0.00    0.00    1.81
04:18:56 PM    1   16.91    0.00   25.37   38.60    0.00   13.97    0.00    0.00    0.00    5.15
04:18:56 PM    2   34.41    0.00   21.51   30.82    0.00   11.47    0.00    0.00    0.00    1.79
04:18:56 PM    3   13.17    0.00   32.74   38.43    0.00    7.83    0.00    0.00    0.00    7.83
04:18:56 PM    4   19.57    0.00   36.65   24.56    0.00   18.15    0.00    0.00    0.00    1.07
04:18:56 PM    5   20.85    0.00   31.80   29.33    0.00   18.02    0.00    0.00    0.00    0.00
04:18:56 PM    6   27.92    0.00   25.09   40.28    0.00    5.30    0.00    0.00    0.00    1.41
04:18:56 PM    7   31.80    0.00   19.79   37.81    0.00    7.07    0.00    0.00    0.00    3.53

04:18:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:18:59 PM  all   19.60    0.00   26.66   40.56    0.00   10.55    0.00    0.00    0.00    2.63
04:18:59 PM    0   24.91    0.00   25.27   35.38    0.00   12.64    0.00    0.00    0.00    1.81
04:18:59 PM    1   11.94    0.00   22.76   50.00    0.00   10.82    0.00    0.00    0.00    4.48
04:18:59 PM    2   15.64    0.00   23.64   49.82    0.00    9.09    0.00    0.00    0.00    1.82
04:18:59 PM    3   15.02    0.00   24.91   45.05    0.00    8.06    0.00    0.00    0.00    6.96
04:18:59 PM    4   18.31    0.00   40.49   21.83    0.00   17.61    0.00    0.00    0.00    1.76
04:18:59 PM    5   19.34    0.00   31.39   31.75    0.00   17.15    0.00    0.00    0.00    0.36
04:18:59 PM    6   20.50    0.00   26.62   47.48    0.00    3.96    0.00    0.00    0.00    1.44
04:18:59 PM    7   30.60    0.00   17.44   43.77    0.00    5.69    0.00    0.00    0.00    2.49

04:18:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:02 PM  all   15.66    0.00   24.81   44.92    0.00   10.56    0.00    0.00    0.00    4.05
04:19:02 PM    0   18.41    0.00   24.55   43.68    0.00   10.11    0.00    0.00    0.00    3.25
04:19:02 PM    1   12.09    0.00   26.74   41.39    0.00   12.09    0.00    0.00    0.00    7.69
04:19:02 PM    2   15.07    0.00   23.90   48.53    0.00    8.82    0.00    0.00    0.00    3.68
04:19:02 PM    3    9.96    0.00   21.77   53.51    0.00    7.38    0.00    0.00    0.00    7.38
04:19:02 PM    4   17.15    0.00   31.75   31.02    0.00   18.98    0.00    0.00    0.00    1.09
04:19:02 PM    5   22.94    0.00   27.60   36.20    0.00   12.90    0.00    0.00    0.00    0.36
04:19:02 PM    6   14.18    0.00   26.18   46.91    0.00    8.73    0.00    0.00    0.00    4.00
04:19:02 PM    7   15.05    0.00   16.13   58.06    0.00    5.38    0.00    0.00    0.00    5.38

04:19:02 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:05 PM  all   18.89    0.00   26.77   39.63    0.00   11.55    0.00    0.00    0.00    3.17
04:19:05 PM    0   22.74    0.00   29.60   33.21    0.00   11.55    0.00    0.00    0.00    2.89
04:19:05 PM    1   12.96    0.00   22.96   46.67    0.00   14.07    0.00    0.00    0.00    3.33
04:19:05 PM    2   16.12    0.00   29.67   43.59    0.00    7.69    0.00    0.00    0.00    2.93
04:19:05 PM    3   13.28    0.00   25.09   45.02    0.00    8.49    0.00    0.00    0.00    8.12
04:19:05 PM    4   18.71    0.00   30.94   27.70    0.00   22.30    0.00    0.00    0.00    0.36
