Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/12/2020 	_x86_64_	(32 CPU)

08:38:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:39:09 AM   18    5.42    0.00   11.19   67.87    0.00    2.17    0.00    0.00    0.00   13.36
08:39:09 AM   19    5.20    0.00    7.43   66.54    0.00   10.78    0.00    0.00    0.00   10.04
08:39:09 AM   20    7.04    0.00   30.99    4.23    0.00   32.75    0.00    0.00    0.00   25.00
08:39:09 AM   21    4.56    0.00    7.98   44.49    0.00   19.01    0.00    0.00    0.00   23.95
08:39:09 AM   22    6.25    0.00    8.46   64.71    0.00   12.87    0.00    0.00    0.00    7.72
08:39:09 AM   23    5.76    0.00    7.55   65.47    0.00    7.19    0.00    0.00    0.00   14.03
08:39:09 AM   24    7.53    0.00    8.96   61.65    0.00   14.70    0.00    0.00    0.00    7.17
08:39:09 AM   25    4.21    0.00    5.36   51.72    0.00   17.24    0.00    0.00    0.00   21.46
08:39:09 AM   26    7.17    0.00   11.83   72.76    0.00    1.79    0.00    0.00    0.00    6.45
08:39:09 AM   27    2.11    0.00    4.21   52.98    0.00    1.05    0.00    0.00    0.00   39.65
08:39:09 AM   28    6.69    0.00   10.92   75.70    0.00    1.41    0.00    0.00    0.00    5.28
08:39:09 AM   29    2.09    0.00    3.83   56.45    0.00    0.70    0.00    0.00    0.00   36.93
08:39:09 AM   30    6.09    0.00   10.04   70.25    0.00    2.51    0.00    0.00    0.00   11.11
08:39:09 AM   31    2.33    0.00    4.26   60.08    0.00    9.30    0.00    0.00    0.00   24.03

08:39:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:39:12 AM  all    5.78    0.00   12.26   50.90    0.00    6.37    0.00    0.00    0.00   24.69
08:39:12 AM    0    6.93    0.00   12.04   71.53    0.00    2.55    0.00    0.00    0.00    6.93
08:39:12 AM    1    1.37    0.00    3.77   35.96    0.00    0.34    0.00    0.00    0.00   58.56
08:39:12 AM    2    6.79    0.00   11.79   77.50    0.00    0.36    0.00    0.00    0.00    3.57
08:39:12 AM    3    2.73    0.00    3.75   46.08    0.00    0.00    0.00    0.00    0.00   47.44
08:39:12 AM    4    8.83    0.00   10.60   61.84    0.00   11.31    0.00    0.00    0.00    7.42
08:39:12 AM    5    2.46    0.00    3.51   37.89    0.00    1.05    0.00    0.00    0.00   55.09
08:39:12 AM    6    5.45    0.00   11.64   66.18    0.00    2.18    0.00    0.00    0.00   14.55
08:39:12 AM    7    0.78    0.00   18.22   27.91    0.00    4.26    0.00    0.00    0.00   48.84
08:39:12 AM    8    6.18    0.00   12.00   66.91    0.00    3.64    0.00    0.00    0.00   11.27
08:39:12 AM    9    3.56    0.00    7.12   48.40    0.00    1.42    0.00    0.00    0.00   39.50
08:39:12 AM   10    8.21    0.00   11.43   69.29    0.00    2.50    0.00    0.00    0.00    8.57
08:39:12 AM   11    2.86    0.00    4.64   48.93    0.00    1.43    0.00    0.00    0.00   42.14
08:39:12 AM   12    9.25    0.00   43.77    7.83    0.00    9.61    0.00    0.00    0.00   29.54
08:39:12 AM   13    2.10    0.00    4.55   37.41    0.00    1.05    0.00    0.00    0.00   54.90
08:39:12 AM   14    6.02    0.00   10.90   63.91    0.00    8.27    0.00    0.00    0.00   10.90
08:39:12 AM   15    1.82    0.00    5.47   45.26    0.00    2.55    0.00    0.00    0.00   44.89
08:39:12 AM   16    9.06    0.00   42.51   15.68    0.00    5.92    0.00    0.00    0.00   26.83
08:39:12 AM   17    3.59    0.00   11.16   38.25    0.00    9.56    0.00    0.00    0.00   37.45
08:39:12 AM   18    6.62    0.00   10.66   68.75    0.00    2.21    0.00    0.00    0.00   11.76
08:39:12 AM   19    7.75    0.00   12.55   56.46    0.00   12.92    0.00    0.00    0.00   10.33
08:39:12 AM   20    7.56    0.00   37.80    0.69    0.00   36.43    0.00    0.00    0.00   17.53
08:39:12 AM   21    5.37    0.00    6.61   45.87    0.00   21.90    0.00    0.00    0.00   20.25
08:39:12 AM   22    7.35    0.00   10.29   65.81    0.00   11.03    0.00    0.00    0.00    5.51
08:39:12 AM   23    7.89    0.00    7.89   63.44    0.00    9.68    0.00    0.00    0.00   11.11
08:39:12 AM   24    7.61    0.00   12.32   57.97    0.00   14.49    0.00    0.00    0.00    7.61
